행정동코드,행정동명,자치구명,D1_수급자비율,D2_시설부족,D3_미충족의료율,D4_수급비율(2024),D1_수급자비율_z,D2_시설부족_z,D3_미충족의료율_z,D4_수급비율(2024)_z,IMD_score,위험등급
1171063100,가락1동,송파구,0.06991146207226609,-14.560582423296932,4.4,0.008060322412896516,-1.303085164195894,0.2758162535061851,0.17322669065722002,-1.3405317258573022,0.7605343243153633,저위험
1171063200,가락2동,송파구,0.06991146207226609,-12.275317843051292,4.4,0.030469092503288032,-1.303085164195894,0.36916913992127015,0.17322669065722002,-0.93364564892249,0.8190482424341049,저위험
1171062000,가락본동,송파구,0.06991146207226609,-13.76597836774828,4.4,0.051130776794493606,-1.303085164195894,0.3082757694781282,0.17322669065722002,-0.5584821914813775,0.8334760068784257,저위험
1171053100,거여1동,송파구,0.06991146207226609,-18.62123613312203,4.4,0.0788431061806656,-1.303085164195894,0.10993885452967364,0.17322669065722002,-0.05529701259020365,0.8470848637705847,저위험
1171053200,거여2동,송파구,0.06991146207226609,-10.817031070195627,4.4,0.07848101265822785,-1.303085164195894,0.42874004503387764,0.17322669065722002,-0.061871706883282133,0.950622757132167,저위험
1171054000,마천1동,송파구,0.06991146207226609,-15.412928456406718,4.4,0.12859443294225903,-1.303085164195894,0.2409979820889239,0.17322669065722002,0.8480601144038646,1.1639437328180497,중위험
1171055000,마천2동,송파구,0.06991146207226609,-15.89938300901756,4.4,0.12553393450403416,-1.303085164195894,0.22112635016125462,0.17322669065722002,0.7924892732567913,1.1324394780169735,중위험
1171064100,문정1동,송파구,0.06991146207226609,-16.15408511960236,4.4,0.036346691519105315,-1.303085164195894,0.21072178807919167,0.17322669065722002,-0.8269234506182088,0.7749123798582698,저위험
1171064200,문정2동,송파구,0.06991146207226609,-12.301868937780931,4.4,0.006150934468890466,-1.303085164195894,0.3680845296963019,0.17322669065722002,-1.3752013381006074,0.790590378118436,저위험
1171056100,방이1동,송파구,0.06991146207226609,-15.81196581196581,4.4,0.03076923076923077,-1.303085164195894,0.22469733609331677,0.17322669065722002,-0.9281959039755407,0.7708307634232892,저위험
