"동별","독거노인별","항목","단위","2021 년","2022 년","2023 년","2024 년",
"반포본동","국민기초생활보장 수급권자","65~79세","","0","-","-","-",
"반포본동","국민기초생활보장 수급권자","80세 이상","","0","-","-","-",
"반포본동","저소득노인","계","","0","-","-","-",
"반포본동","저소득노인","65~79세","","0","-","-","-",
"반포본동","저소득노인","80세 이상","","0","-","-","-",
"반포본동","일   반","계","","3","3","3","2",
"반포본동","일   반","65~79세","","3","2","2","2",
"반포본동","일   반","80세 이상","","0","1","1","-",
"반포1동","합계","계","","694","736","763","786",
"반포1동","합계","65~79세","","557","594","608","610",
"반포1동","합계","80세 이상","","137","142","155","176",
"반포1동","국민기초생활보장 수급권자","계","","124","126","151","164",
"반포1동","국민기초생활보장 수급권자","65~79세","","99","94","128","130",
"반포1동","국민기초생활보장 수급권자","80세 이상","","25","32","23","34",
"반포1동","저소득노인","계","","18","15","4","6",
"반포1동","저소득노인","65~79세","","12","12","3","3",
"반포1동","저소득노인","80세 이상","","6","3","1","3",
"반포1동","일   반","계","","552","595","608","616",
"반포1동","일   반","65~79세","","446","488","477","477",
"반포1동","일   반","80세 이상","","106","107","131","139",
"반포2동","합계","계","","211","217","308","331",
"반포2동","합계","65~79세","","153","152","223","230",
"반포2동","합계","80세 이상","","58","65","85","101",
"반포2동","국민기초생활보장 수급권자","계","","5","5","11","11",
"반포2동","국민기초생활보장 수급권자","65~79세","","3","3","4","6",
"반포2동","국민기초생활보장 수급권자","80세 이상","","2","2","7","5",
"반포2동","저소득노인","계","","2","-","5","9",
"반포2동","저소득노인","65~79세","","0","-","2","4",
"반포2동","저소득노인","80세 이상","","2","-","3","5",
"반포2동","일   반","계","","204","212","292","311",
"반포2동","일   반","65~79세","","150","149","217","220",
"반포2동","일   반","80세 이상","","54","63","75","91",
"반포3동","합계","계","","439","459","461","475",
"반포3동","합계","65~79세","","295","294","296","311",
"반포3동","합계","80세 이상","","144","165","165","164",
"반포3동","국민기초생활보장 수급권자","계","","8","7","12","13",
"반포3동","국민기초생활보장 수급권자","65~79세","","7","6","4","10",
"반포3동","국민기초생활보장 수급권자","80세 이상","","1","1","8","3",
"반포3동","저소득노인","계","","8","9","6","1",
"반포3동","저소득노인","65~79세","","4","5","2","-",
"반포3동","저소득노인","80세 이상","","4","4","4","1",
"반포3동","일   반","계","","423","443","443","461",
"반포3동","일   반","65~79세","","284","283","290","301",
"반포3동","일   반","80세 이상","","139","160","153","160",
"반포4동","합계","계","","400","439","441","426",
"반포4동","합계","65~79세","","292","323","328","298",
"반포4동","합계","80세 이상","","108","116","113","128",
"반포4동","국민기초생활보장 수급권자","계","","22","31","32","30",
"반포4동","국민기초생활보장 수급권자","65~79세","","14","20","23","22",
"반포4동","국민기초생활보장 수급권자","80세 이상","","8","11","9","8",
"반포4동","저소득노인","계","","7","6","5","5",
"반포4동","저소득노인","65~79세","","3","5","4","3",
"반포4동","저소득노인","80세 이상","","4","1","1","2",
"반포4동","일   반","계","","371","402","404","391",
"반포4동","일   반","65~79세","","275","298","301","273",
"반포4동","일   반","80세 이상","","96","104","103","118",
"방배본동","합계","계","","516","533","549","574",
"방배본동","합계","65~79세","","362","374","392","399",
"방배본동","합계","80세 이상","","154","159","157","175",
"방배본동","국민기초생활보장 수급권자","계","","70","75","101","105",
"방배본동","국민기초생활보장 수급권자","65~79세","","53","57","73","77",
"방배본동","국민기초생활보장 수급권자","80세 이상","","17","18","28","28",
"방배본동","저소득노인","계","","28","17","11","13",
"방배본동","저소득노인","65~79세","","19","11","5","4",
"방배본동","저소득노인","80세 이상","","9","6","6","9",
"방배본동","일   반","계","","418","441","437","456",
"방배본동","일   반","65~79세","","290","306","314","318",
"방배본동","일   반","80세 이상","","128","135","123","138",
"방배1동","합계","계","","503","543","561","593",
"방배1동","합계","65~79세","","374","407","417","444",
"방배1동","합계","80세 이상","","129","136","144","149",
"방배1동","국민기초생활보장 수급권자","계","","97","109","123","141",
"방배1동","국민기초생활보장 수급권자","65~79세","","62","73","86","101",
"방배1동","국민기초생활보장 수급권자","80세 이상","","35","36","37","40",
"방배1동","저소득노인","계","","19","28","17","17",
"방배1동","저소득노인","65~79세","","13","24","16","15",
"방배1동","저소득노인","80세 이상","","6","4","1","2",
"방배1동","일   반","계","","387","406","421","435",
"방배1동","일   반","65~79세","","299","310","315","328",
"방배1동","일   반","80세 이상","","88","96","106","107",
"방배2동","합계","계","","729","738","737","769",
"방배2동","합계","65~79세","","571","548","542","550",
"방배2동","합계","80세 이상","","158","190","195","219",
"방배2동","국민기초생활보장 수급권자","계","","187","203","206","219",
"방배2동","국민기초생활보장 수급권자","65~79세","","125","142","148","147",
"방배2동","국민기초생활보장 수급권자","80세 이상","","62","61","58","72",
"방배2동","저소득노인","계","","34","46","18","23",
"방배2동","저소득노인","65~79세","","20","34","14","19",
"방배2동","저소득노인","80세 이상","","14","12","4","4",
"방배2동","일   반","계","","508","489","513","527",
"방배2동","일   반","65~79세","","426","372","380","384",
"방배2동","일   반","80세 이상","","82","117","133","143",
"방배3동","합계","계","","435","382","353","340",
"방배3동","합계","65~79세","","325","279","256","240",
"방배3동","합계","80세 이상","","110","103","97","100",
"방배3동","국민기초생활보장 수급권자","계","","44","36","42","38",
"방배3동","국민기초생활보장 수급권자","65~79세","","28","26","31","25",
"방배3동","국민기초생활보장 수급권자","80세 이상","","16","10","11","13",
"방배3동","저소득노인","계","","18","17","11","11",
"방배3동","저소득노인","65~79세","","14","12","11","10",
"방배3동","저소득노인","80세 이상","","4","5","-","1",
"방배3동","일   반","계","","373","329","300","291",
"방배3동","일   반","65~79세","","283","241","214","205",
"방배3동","일   반","80세 이상","","90","88","86","86",
"방배4동","합계","계","","655","653","665","696",
"방배4동","합계","65~79세","","467","464","470","486",
"방배4동","합계","80세 이상","","188","189","195","210",
"방배4동","국민기초생활보장 수급권자","계","","99","111","126","126",
"방배4동","국민기초생활보장 수급권자","65~79세","","67","73","79","78",
"방배4동","국민기초생활보장 수급권자","80세 이상","","32","38","47","48",
"방배4동","저소득노인","계","","27","21","8","10",
"방배4동","저소득노인","65~79세","","10","14","4","7",
"방배4동","저소득노인","80세 이상","","17","7","4","3",
"방배4동","일   반","계","","529","521","531","560",
"방배4동","일   반","65~79세","","390","377","387","401",
"방배4동","일   반","80세 이상","","139","144","144","159",
"양재1동","합계","계","","1433","1545","1614","1725",
"양재1동","합계","65~79세","","1129","1221","1275","1377",
"양재1동","합계","80세 이상","","304","324","339","348",
"양재1동","국민기초생활보장 수급권자","계","","549","579","686","732",
"양재1동","국민기초생활보장 수급권자","65~79세","","382","406","509","543",
"양재1동","국민기초생활보장 수급권자","80세 이상","","167","173","177","189",
"양재1동","저소득노인","계","","117","133","51","50",
"양재1동","저소득노인","65~79세","","63","93","29","29",
"양재1동","저소득노인","80세 이상","","54","40","22","21",
"양재1동","일   반","계","","767","833","877","943",
"양재1동","일   반","65~79세","","684","722","737","805",
"양재1동","일   반","80세 이상","","83","111","140","138",
"양재2동","합계","계","","742","806","829","889",
"양재2동","합계","65~79세","","610","651","674","712",
"양재2동","합계","80세 이상","","132","155","155","177",
"양재2동","국민기초생활보장 수급권자","계","","189","239","252","299",
"양재2동","국민기초생활보장 수급권자","65~79세","","148","183","210","228",
