시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
경북,구미시,감경,여자,70-74세,151,6,5,33,61,25,6,3,0,0
경북,구미시,감경,여자,75-79세,374,13,28,80,147,69,12,2,0,0
경북,구미시,감경,여자,80-84세,690,23,54,144,276,152,11,1,3,0
경북,구미시,감경,여자,85세이상,1044,58,92,294,427,143,11,3,0,0
경북,영주시,일반,남자,65세미만,22,4,0,0,3,0,0,6,2,4
경북,영주시,일반,남자,65-69세,50,1,1,2,9,6,2,5,5,6
경북,영주시,일반,남자,70-74세,82,2,2,7,17,8,7,10,6,4
경북,영주시,일반,남자,75-79세,122,0,4,12,20,12,9,10,14,8
경북,영주시,일반,남자,80-84세,189,1,6,15,38,39,10,10,13,11
경북,영주시,일반,남자,85세이상,171,1,4,15,33,24,28,11,11,10
경북,영주시,일반,여자,65세미만,16,0,1,2,1,0,1,5,1,1
경북,영주시,일반,여자,65-69세,71,0,0,5,11,6,3,10,11,1
경북,영주시,일반,여자,70-74세,119,1,3,7,19,10,6,16,17,7
경북,영주시,일반,여자,75-79세,279,2,10,22,35,43,22,36,30,12
경북,영주시,일반,여자,80-84세,472,4,8,45,106,71,43,43,42,10
경북,영주시,일반,여자,85세이상,510,13,20,95,118,95,36,32,28,5
경북,영주시,기초,남자,65세미만,35,0,2,4,6,1,1,6,3,3
경북,영주시,기초,남자,65-69세,39,0,1,3,4,2,2,5,8,5
경북,영주시,기초,남자,70-74세,36,1,0,7,7,3,3,4,3,2
경북,영주시,기초,남자,75-79세,26,1,2,3,3,3,1,1,4,0
경북,영주시,기초,남자,80-84세,31,0,1,5,5,6,2,1,1,1
경북,영주시,기초,남자,85세이상,26,0,0,1,8,4,3,1,1,0
경북,영주시,기초,여자,65세미만,30,0,0,9,2,0,3,1,5,6
경북,영주시,기초,여자,65-69세,47,0,1,3,6,5,4,4,6,7
경북,영주시,기초,여자,70-74세,52,2,1,5,7,6,2,4,15,2
경북,영주시,기초,여자,75-79세,76,2,0,5,11,17,1,5,18,1
경북,영주시,기초,여자,80-84세,108,1,2,10,21,20,8,9,9,1
경북,영주시,기초,여자,85세이상,192,6,8,25,45,30,11,9,10,1
경북,영주시,의료,남자,65세미만,1,0,0,0,0,0,0,1,0,0
경북,영주시,의료,남자,65-69세,2,0,0,0,0,0,0,0,1,0
경북,영주시,의료,남자,70-74세,4,1,0,1,1,0,0,0,1,0
경북,영주시,의료,남자,75-79세,3,0,0,2,0,0,0,0,0,0
경북,영주시,의료,남자,80-84세,3,0,0,0,2,0,0,0,0,1
경북,영주시,의료,남자,85세이상,8,0,0,2,0,2,0,1,0,0
경북,영주시,의료,여자,65세미만,1,0,0,0,0,0,0,0,1,0
경북,영주시,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경북,영주시,의료,여자,70-74세,1,0,0,0,1,0,0,0,0,0
경북,영주시,의료,여자,75-79세,3,0,0,0,0,0,1,0,1,0
경북,영주시,의료,여자,80-84세,8,0,1,1,2,0,1,1,0,0
경북,영주시,의료,여자,85세이상,22,0,4,4,4,4,2,0,0,0
경북,영주시,감경,남자,65세미만,15,0,0,3,6,2,1,0,1,0
경북,영주시,감경,남자,65-69세,22,1,0,5,3,3,4,0,0,0
경북,영주시,감경,남자,70-74세,40,0,1,7,12,15,2,0,0,0
경북,영주시,감경,남자,75-79세,45,0,4,10,17,8,2,2,1,0
경북,영주시,감경,남자,80-84세,91,1,6,17,22,24,12,0,1,0
경북,영주시,감경,남자,85세이상,125,2,8,23,45,39,6,0,0,0
경북,영주시,감경,여자,65세미만,11,1,0,2,6,1,0,0,0,0
경북,영주시,감경,여자,65-69세,29,3,2,9,6,0,3,0,0,0
경북,영주시,감경,여자,70-74세,63,1,3,17,9,13,8,0,2,0
경북,영주시,감경,여자,75-79세,141,5,9,23,44,29,17,0,2,0
경북,영주시,감경,여자,80-84세,336,5,22,70,107,73,37,2,1,0
경북,영주시,감경,여자,85세이상,525,10,30,136,173,117,36,1,0,1
경북,영천시,일반,남자,65세미만,20,0,0,3,1,1,0,7,1,0
경북,영천시,일반,남자,65-69세,59,1,2,8,19,1,0,9,8,2
경북,영천시,일반,남자,70-74세,130,2,4,24,36,10,0,13,6,5
경북,영천시,일반,남자,75-79세,160,3,7,21,46,13,6,14,19,1
경북,영천시,일반,남자,80-84세,222,2,10,36,81,23,3,16,6,6
경북,영천시,일반,남자,85세이상,227,0,7,44,97,23,2,14,8,1
경북,영천시,일반,여자,65세미만,8,1,3,1,1,0,0,1,0,0
경북,영천시,일반,여자,65-69세,72,0,1,4,21,3,0,10,2,1
경북,영천시,일반,여자,70-74세,194,2,5,19,48,17,3,30,17,1
경북,영천시,일반,여자,75-79세,391,1,7,40,115,38,8,48,28,8
경북,영천시,일반,여자,80-84세,557,3,13,77,229,80,11,46,31,3
경북,영천시,일반,여자,85세이상,587,5,28,128,272,55,4,33,9,1
경북,영천시,기초,남자,65세미만,61,4,3,7,16,3,3,1,4,2
경북,영천시,기초,남자,65-69세,73,2,2,2,23,3,1,6,13,5
경북,영천시,기초,남자,70-74세,68,0,1,7,22,10,0,3,8,2
경북,영천시,기초,남자,75-79세,46,0,1,7,10,4,0,3,7,0
경북,영천시,기초,남자,80-84세,70,0,3,4,21,10,1,3,3,1
경북,영천시,기초,남자,85세이상,44,1,0,5,19,5,0,1,1,0
경북,영천시,기초,여자,65세미만,31,1,2,2,6,3,0,7,1,1
경북,영천시,기초,여자,65-69세,59,1,1,8,13,5,1,6,5,3
경북,영천시,기초,여자,70-74세,79,0,3,9,26,10,1,6,3,0
경북,영천시,기초,여자,75-79세,126,0,6,13,43,9,1,14,4,3
경북,영천시,기초,여자,80-84세,182,2,8,27,66,12,2,13,4,3
경북,영천시,기초,여자,85세이상,234,10,11,45,80,14,1,10,7,0
경북,영천시,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
경북,영천시,의료,남자,65-69세,1,0,0,0,0,0,0,0,0,0
경북,영천시,의료,남자,70-74세,3,0,0,1,1,1,0,0,0,0
경북,영천시,의료,남자,75-79세,1,0,0,0,0,0,0,0,0,0
경북,영천시,의료,남자,80-84세,1,0,0,0,1,0,0,0,0,0
경북,영천시,의료,남자,85세이상,5,0,0,1,0,0,0,0,1,0
경북,영천시,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경북,영천시,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경북,영천시,의료,여자,70-74세,2,0,0,1,1,0,0,0,0,0
경북,영천시,의료,여자,75-79세,2,0,0,0,0,0,0,0,0,0
경북,영천시,의료,여자,80-84세,10,0,0,2,4,2,0,0,0,0
경북,영천시,의료,여자,85세이상,29,2,0,9,10,1,0,1,0,0
경북,영천시,감경,남자,65세미만,20,1,0,6,7,1,2,0,0,0
경북,영천시,감경,남자,65-69세,40,2,4,10,11,3,1,1,1,1
경북,영천시,감경,남자,70-74세,58,1,1,17,28,5,1,1,0,0
경북,영천시,감경,남자,75-79세,84,2,2,19,47,6,0,0,0,0
경북,영천시,감경,남자,80-84세,120,4,4,28,53,20,2,1,1,0
경북,영천시,감경,남자,85세이상,150,2,6,34,86,17,2,2,0,0
경북,영천시,감경,여자,65세미만,11,1,1,2,2,0,1,0,0,0
경북,영천시,감경,여자,65-69세,35,0,2,8,18,2,0,0,0,1
경북,영천시,감경,여자,70-74세,88,0,4,16,39,16,1,3,4,0
경북,영천시,감경,여자,75-79세,216,6,13,48,100,28,5,2,0,0
경북,영천시,감경,여자,80-84세,447,6,14,102,220,71,3,3,2,1
경북,영천시,감경,여자,85세이상,658,10,39,180,351,53,6,2,1,0
경북,상주시,일반,남자,65세미만,17,0,1,1,5,2,0,3,1,0
경북,상주시,일반,남자,65-69세,61,2,1,15,12,6,2,11,2,1
경북,상주시,일반,남자,70-74세,106,4,6,13,30,7,1,13,10,6
경북,상주시,일반,남자,75-79세,134,3,8,19,41,14,1,12,14,2
경북,상주시,일반,남자,80-84세,239,4,5,42,81,39,1,14,20,4
경북,상주시,일반,남자,85세이상,241,1,7,40,100,36,3,11,13,2
경북,상주시,일반,여자,65세미만,8,0,3,0,2,0,0,0,1,0
경북,상주시,일반,여자,65-69세,67,1,1,6,10,0,1,9,10,1
경북,상주시,일반,여자,70-74세,166,3,7,15,41,7,6,21,17,2
경북,상주시,일반,여자,75-79세,332,2,12,26,98,34,7,52,29,4
경북,상주시,일반,여자,80-84세,639,8,18,72,248,89,19,65,34,1
경북,상주시,일반,여자,85세이상,806,25,49,133,366,102,7,42,15,4
경북,상주시,기초,남자,65세미만,36,1,1,5,10,4,1,4,2,0
경북,상주시,기초,남자,65-69세,52,1,4,3,25,3,1,3,0,2
경북,상주시,기초,남자,70-74세,33,0,1,2,14,6,0,2,3,3
경북,상주시,기초,남자,75-79세,28,0,0,2,15,2,0,0,5,2
경북,상주시,기초,남자,80-84세,37,0,4,1,14,4,1,1,5,2
경북,상주시,기초,남자,85세이상,10,0,0,3,4,2,0,1,0,0
경북,상주시,기초,여자,65세미만,22,1,2,2,6,4,0,3,1,0
경북,상주시,기초,여자,65-69세,38,1,3,2,13,1,0,3,4,2
경북,상주시,기초,여자,70-74세,58,1,3,5,18,7,0,6,7,1
경북,상주시,기초,여자,75-79세,73,1,2,10,31,9,1,5,2,1
경북,상주시,기초,여자,80-84세,132,2,4,16,60,18,2,4,9,2
경북,상주시,기초,여자,85세이상,162,10,15,22,73,19,0,4,3,0
경북,상주시,의료,남자,65세미만,1,0,0,0,0,0,0,1,0,0
경북,상주시,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경북,상주시,의료,남자,70-74세,1,0,0,0,1,0,0,0,0,0
경북,상주시,의료,남자,75-79세,1,0,0,0,0,0,0,0,0,0
경북,상주시,의료,남자,80-84세,2,0,0,0,0,1,0,1,0,0
경북,상주시,의료,남자,85세이상,14,0,1,2,3,3,0,0,3,0
경북,상주시,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경북,상주시,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경북,상주시,의료,여자,70-74세,3,0,0,0,2,0,0,0,0,1
경북,상주시,의료,여자,75-79세,0,0,0,0,0,0,0,0,0,0
경북,상주시,의료,여자,80-84세,14,0,1,2,6,3,0,0,0,0
경북,상주시,의료,여자,85세이상,25,0,2,8,9,4,0,1,0,0
경북,상주시,감경,남자,65세미만,13,0,1,3,4,1,1,0,0,0
경북,상주시,감경,남자,65-69세,34,0,4,5,18,3,0,1,0,0
경북,상주시,감경,남자,70-74세,43,2,2,10,23,3,0,0,0,0
경북,상주시,감경,남자,75-79세,77,3,2,21,34,9,3,0,0,0
경북,상주시,감경,남자,80-84세,135,5,8,26,64,26,2,0,0,0
경북,상주시,감경,남자,85세이상,206,3,9,41,112,33,4,0,0,0
경북,상주시,감경,여자,65세미만,19,0,4,7,3,2,0,2,0,0
경북,상주시,감경,여자,65-69세,29,3,2,6,12,4,0,1,0,0
경북,상주시,감경,여자,70-74세,97,5,9,14,43,18,3,3,0,0
경북,상주시,감경,여자,75-79세,232,3,7,39,104,49,9,0,2,0
경북,상주시,감경,여자,80-84세,552,12,30,105,262,109,14,3,1,0
경북,상주시,감경,여자,85세이상,969,33,82,242,467,119,11,4,0,0
경북,문경시,일반,남자,65세미만,16,0,0,1,2,1,0,6,2,2
경북,문경시,일반,남자,65-69세,47,0,4,10,8,2,0,6,4,0
경북,문경시,일반,남자,70-74세,82,3,2,14,21,5,2,10,5,1
경북,문경시,일반,남자,75-79세,132,4,5,18,32,16,1,17,13,4
경북,문경시,일반,남자,80-84세,153,0,8,31,43,25,5,13,4,2
경북,문경시,일반,남자,85세이상,146,1,7,21,45,31,4,9,7,1
경북,문경시,일반,여자,65세미만,19,3,0,3,2,1,0,3,3,0
경북,문경시,일반,여자,65-69세,70,1,2,10,14,7,1,7,10,1
경북,문경시,일반,여자,70-74세,139,3,4,10,31,13,5,21,9,5
경북,문경시,일반,여자,75-79세,218,4,9,21,52,38,4,27,16,5
경북,문경시,일반,여자,80-84세,418,8,20,63,140,66,9,28,18,7
경북,문경시,일반,여자,85세이상,438,13,25,90,168,70,8,18,11,2
경북,문경시,기초,남자,65세미만,43,1,6,8,11,0,0,2,2,1
경북,문경시,기초,남자,65-69세,40,2,0,8,12,4,1,4,3,1
경북,문경시,기초,남자,70-74세,37,0,1,3,14,2,1,2,7,1
경북,문경시,기초,남자,75-79세,32,0,0,7,8,3,0,4,4,0
경북,문경시,기초,남자,80-84세,20,0,0,1,7,7,0,0,1,0
경북,문경시,기초,남자,85세이상,18,0,0,0,8,2,0,1,0,0
경북,문경시,기초,여자,65세미만,15,2,1,4,4,1,0,0,0,0
경북,문경시,기초,여자,65-69세,44,0,0,5,14,7,0,2,5,2
경북,문경시,기초,여자,70-74세,39,1,2,5,9,5,1,6,2,1
경북,문경시,기초,여자,75-79세,78,2,1,17,17,11,1,9,2,1
경북,문경시,기초,여자,80-84세,101,3,8,17,28,15,4,5,3,0
경북,문경시,기초,여자,85세이상,168,2,15,27,58,26,1,5,1,0
경북,문경시,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
경북,문경시,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경북,문경시,의료,남자,70-74세,1,0,0,0,0,0,0,0,0,0
경북,문경시,의료,남자,75-79세,1,0,0,0,1,0,0,0,0,0
경북,문경시,의료,남자,80-84세,3,0,0,0,0,0,0,1,0,0
경북,문경시,의료,남자,85세이상,5,0,0,0,3,1,0,0,0,0
경북,문경시,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경북,문경시,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경북,문경시,의료,여자,70-74세,3,0,0,0,2,0,0,0,0,0
경북,문경시,의료,여자,75-79세,3,0,0,0,0,0,0,2,0,0
경북,문경시,의료,여자,80-84세,12,0,0,2,4,2,0,3,0,0
경북,문경시,의료,여자,85세이상,21,0,2,6,7,4,0,1,0,0
경북,문경시,감경,남자,65세미만,13,2,1,2,5,0,0,0,0,0
경북,문경시,감경,남자,65-69세,32,1,1,7,13,5,1,0,1,0
경북,문경시,감경,남자,70-74세,46,2,4,8,20,7,2,0,0,0
경북,문경시,감경,남자,75-79세,42,1,0,12,14,10,0,0,0,0
경북,문경시,감경,남자,80-84세,110,2,10,24,46,23,4,0,0,0
경북,문경시,감경,남자,85세이상,148,3,10,47,61,20,3,0,1,0
경북,문경시,감경,여자,65세미만,11,1,0,2,3,4,0,0,1,0
경북,문경시,감경,여자,65-69세,27,3,1,5,11,1,2,1,0,0
경북,문경시,감경,여자,70-74세,71,2,3,11,27,12,3,2,0,0
경북,문경시,감경,여자,75-79세,152,1,9,25,67,34,2,2,2,0
경북,문경시,감경,여자,80-84세,412,10,28,72,172,96,16,2,2,0
경북,문경시,감경,여자,85세이상,664,17,59,165,304,101,3,0,1,1
경북,경산시,일반,남자,65세미만,48,3,4,10,12,2,0,6,2,0
경북,경산시,일반,남자,65-69세,113,2,6,20,33,9,1,12,8,5
경북,경산시,일반,남자,70-74세,169,2,9,39,46,19,2,11,5,5
경북,경산시,일반,남자,75-79세,239,3,13,43,86,36,3,10,6,0
경북,경산시,일반,남자,80-84세,307,7,22,68,102,41,3,11,14,0
경북,경산시,일반,남자,85세이상,317,7,28,76,93,52,1,10,9,2
경북,경산시,일반,여자,65세미만,50,5,3,8,8,3,2,7,3,0
경북,경산시,일반,여자,65-69세,122,5,3,19,27,6,3,20,6,2
경북,경산시,일반,여자,70-74세,296,2,5,38,103,22,5,32,23,3
경북,경산시,일반,여자,75-79세,541,12,27,76,166,62,9,57,26,2
경북,경산시,일반,여자,80-84세,860,18,52,162,340,131,9,38,17,4
경북,경산시,일반,여자,85세이상,930,26,96,243,349,102,3,24,14,0
경북,경산시,기초,남자,65세미만,105,5,5,27,20,9,3,9,7,0
경북,경산시,기초,남자,65-69세,86,1,6,10,27,5,2,6,8,2
경북,경산시,기초,남자,70-74세,58,2,3,8,21,7,1,2,2,0
경북,경산시,기초,남자,75-79세,52,2,4,9,19,6,0,1,4,0
경북,경산시,기초,남자,80-84세,63,1,2,13,30,7,0,2,2,0
경북,경산시,기초,남자,85세이상,41,1,1,11,21,4,0,0,0,0
경북,경산시,기초,여자,65세미만,49,2,5,12,12,3,2,5,4,0
경북,경산시,기초,여자,65-69세,74,1,3,10,29,5,1,3,6,2
경북,경산시,기초,여자,70-74세,110,2,9,13,40,15,2,5,5,5
경북,경산시,기초,여자,75-79세,156,5,9,20,53,22,1,1,5,3
경북,경산시,기초,여자,80-84세,260,6,19,55,98,35,3,9,3,0
경북,경산시,기초,여자,85세이상,320,20,41,76,114,29,0,1,4,0
경북,경산시,의료,남자,65세미만,1,0,0,0,1,0,0,0,0,0
경북,경산시,의료,남자,65-69세,1,0,0,0,0,0,0,0,0,0
경북,경산시,의료,남자,70-74세,3,0,1,0,1,0,0,0,0,0
경북,경산시,의료,남자,75-79세,6,0,0,2,3,0,0,0,0,0
경북,경산시,의료,남자,80-84세,9,0,0,2,1,0,0,0,0,0
경북,경산시,의료,남자,85세이상,14,0,2,3,5,0,0,0,0,0
경북,경산시,의료,여자,65세미만,1,0,0,0,0,1,0,0,0,0
경북,경산시,의료,여자,65-69세,5,0,0,0,2,0,0,2,0,0
경북,경산시,의료,여자,70-74세,1,0,0,0,0,0,1,0,0,0
경북,경산시,의료,여자,75-79세,7,0,1,1,2,0,0,1,0,0
경북,경산시,의료,여자,80-84세,29,0,2,10,12,2,0,0,0,0
경북,경산시,의료,여자,85세이상,56,2,3,13,24,3,1,0,1,0
경북,경산시,감경,남자,65세미만,56,2,2,21,24,4,1,1,0,0
경북,경산시,감경,남자,65-69세,86,3,6,29,36,4,0,1,0,0
경북,경산시,감경,남자,70-74세,105,2,6,32,50,8,0,1,0,0
경북,경산시,감경,남자,75-79세,137,2,13,30,60,23,1,0,0,1
경북,경산시,감경,남자,80-84세,217,8,14,58,91,33,7,0,0,0
경북,경산시,감경,남자,85세이상,221,5,17,57,110,28,0,0,1,0
경북,경산시,감경,여자,65세미만,23,2,1,7,5,2,1,0,1,0
경북,경산시,감경,여자,65-69세,102,4,10,20,41,16,0,1,2,0
경북,경산시,감경,여자,70-74세,149,6,11,32,76,15,3,0,1,0
경북,경산시,감경,여자,75-79세,365,16,22,79,156,62,6,2,1,0
경북,경산시,감경,여자,80-84세,716,21,54,188,319,105,8,0,2,0
경북,경산시,감경,여자,85세이상,1010,40,129,286,441,86,7,0,1,0
경북,의성군,일반,남자,65세미만,9,0,0,2,0,0,0,0,0,1
경북,의성군,일반,남자,65-69세,43,0,1,6,11,1,0,3,5,2
경북,의성군,일반,남자,70-74세,77,1,3,11,24,5,0,12,7,0
경북,의성군,일반,남자,75-79세,83,3,4,16,21,5,0,5,8,2
경북,의성군,일반,남자,80-84세,181,3,8,27,69,17,5,11,13,4
경북,의성군,일반,남자,85세이상,162,0,7,32,73,14,3,7,6,3
경북,의성군,일반,여자,65세미만,9,1,0,3,1,0,0,2,0,0
경북,의성군,일반,여자,65-69세,51,0,0,6,6,5,0,8,8,0
경북,의성군,일반,여자,70-74세,105,4,4,9,24,5,1,16,9,5
경북,의성군,일반,여자,75-79세,272,3,7,31,88,31,6,23,24,1
경북,의성군,일반,여자,80-84세,445,5,12,84,161,35,8,39,32,2
경북,의성군,일반,여자,85세이상,510,11,28,104,227,33,4,27,13,1
경북,의성군,기초,남자,65세미만,34,2,3,6,9,2,0,1,1,3
경북,의성군,기초,남자,65-69세,32,0,1,3,14,4,0,3,0,3
경북,의성군,기초,남자,70-74세,29,0,1,10,8,0,0,3,3,0
경북,의성군,기초,남자,75-79세,17,0,0,1,6,4,0,1,2,2
경북,의성군,기초,남자,80-84세,27,0,1,7,13,0,1,1,0,1
경북,의성군,기초,남자,85세이상,19,1,2,1,9,1,0,1,2,0
경북,의성군,기초,여자,65세미만,13,1,1,4,1,0,0,1,0,0
경북,의성군,기초,여자,65-69세,33,1,1,3,9,3,1,7,5,1
경북,의성군,기초,여자,70-74세,43,0,4,3,18,3,1,2,7,1
경북,의성군,기초,여자,75-79세,45,1,1,8,11,5,0,5,8,0
경북,의성군,기초,여자,80-84세,75,0,6,17,27,5,3,6,2,0
경북,의성군,기초,여자,85세이상,118,6,12,14,55,10,1,6,2,0
경북,의성군,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
경북,의성군,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경북,의성군,의료,남자,70-74세,1,0,0,0,0,0,0,0,1,0
경북,의성군,의료,남자,75-79세,2,0,0,1,0,0,0,0,0,0
경북,의성군,의료,남자,80-84세,1,0,0,1,0,0,0,0,0,0
경북,의성군,의료,남자,85세이상,7,0,0,0,3,0,0,1,0,0
경북,의성군,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경북,의성군,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경북,의성군,의료,여자,70-74세,4,0,0,0,2,1,0,0,0,0
경북,의성군,의료,여자,75-79세,0,0,0,0,0,0,0,0,0,0
경북,의성군,의료,여자,80-84세,12,0,2,2,1,1,0,2,1,0
경북,의성군,의료,여자,85세이상,25,3,0,7,7,2,0,2,1,0
경북,의성군,감경,남자,65세미만,11,1,2,4,2,1,0,0,0,0
경북,의성군,감경,남자,65-69세,27,1,0,6,17,1,0,0,0,0
경북,의성군,감경,남자,70-74세,43,1,3,19,12,4,1,1,0,0
경북,의성군,감경,남자,75-79세,53,1,5,15,20,8,1,0,0,0
경북,의성군,감경,남자,80-84세,105,2,14,22,54,10,0,0,0,0
경북,의성군,감경,남자,85세이상,135,1,8,45,70,9,0,0,0,0
경북,의성군,감경,여자,65세미만,4,0,0,2,1,0,0,0,0,0
경북,의성군,감경,여자,65-69세,19,0,1,5,9,1,1,0,0,0
경북,의성군,감경,여자,70-74세,59,1,1,15,32,5,1,1,0,0
경북,의성군,감경,여자,75-79세,165,6,10,37,72,21,5,0,0,1
경북,의성군,감경,여자,80-84세,361,7,20,81,193,46,7,2,0,0
경북,의성군,감경,여자,85세이상,614,23,61,158,314,38,1,2,0,0
경북,청송군,일반,남자,65세미만,5,1,0,0,1,0,0,1,0,0
경북,청송군,일반,남자,65-69세,15,0,0,1,3,1,0,5,2,3
경북,청송군,일반,남자,70-74세,23,0,1,7,6,2,0,2,2,1
경북,청송군,일반,남자,75-79세,19,0,2,2,7,1,1,1,2,0
경북,청송군,일반,남자,80-84세,45,0,2,5,15,5,0,2,7,2
경북,청송군,일반,남자,85세이상,56,0,1,13,18,6,0,5,3,3
경북,청송군,일반,여자,65세미만,1,0,0,0,1,0,0,0,0,0
경북,청송군,일반,여자,65-69세,15,0,0,1,3,0,0,3,2,0
경북,청송군,일반,여자,70-74세,36,1,2,2,7,2,0,4,5,1
경북,청송군,일반,여자,75-79세,94,3,4,6,20,5,1,12,14,2
경북,청송군,일반,여자,80-84세,134,1,2,19,45,7,2,10,15,4
경북,청송군,일반,여자,85세이상,149,1,8,25,75,11,0,7,8,0
경북,청송군,기초,남자,65세미만,12,1,1,1,2,0,0,1,3,1
경북,청송군,기초,남자,65-69세,15,0,0,2,3,0,0,4,3,1
경북,청송군,기초,남자,70-74세,15,1,0,0,7,0,1,1,2,0
경북,청송군,기초,남자,75-79세,10,0,0,1,1,0,0,1,3,0
경북,청송군,기초,남자,80-84세,12,0,0,0,6,1,0,1,2,0
경북,청송군,기초,남자,85세이상,7,0,0,0,4,0,0,0,0,0
경북,청송군,기초,여자,65세미만,6,0,0,2,3,0,0,0,0,0
경북,청송군,기초,여자,65-69세,16,0,2,0,4,0,0,2,3,0
경북,청송군,기초,여자,70-74세,21,0,2,0,4,2,0,7,5,0
경북,청송군,기초,여자,75-79세,25,0,2,6,11,1,0,0,3,0
경북,청송군,기초,여자,80-84세,43,1,1,6,15,1,0,3,6,0
경북,청송군,기초,여자,85세이상,56,5,7,11,19,0,0,4,3,0
경북,청송군,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
경북,청송군,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경북,청송군,의료,남자,70-74세,0,0,0,0,0,0,0,0,0,0
경북,청송군,의료,남자,75-79세,0,0,0,0,0,0,0,0,0,0
경북,청송군,의료,남자,80-84세,0,0,0,0,0,0,0,0,0,0
경북,청송군,의료,남자,85세이상,1,0,0,0,0,0,0,0,0,0
경북,청송군,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경북,청송군,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경북,청송군,의료,여자,70-74세,0,0,0,0,0,0,0,0,0,0
경북,청송군,의료,여자,75-79세,0,0,0,0,0,0,0,0,0,0
경북,청송군,의료,여자,80-84세,3,0,1,0,0,0,0,0,1,0
경북,청송군,의료,여자,85세이상,6,0,0,2,3,0,0,0,0,0
경북,청송군,감경,남자,65세미만,3,1,1,1,0,0,0,0,0,0
경북,청송군,감경,남자,65-69세,8,0,0,2,4,1,0,0,0,0
경북,청송군,감경,남자,70-74세,10,0,1,2,4,1,0,0,0,1
경북,청송군,감경,남자,75-79세,20,0,2,4,11,1,1,0,0,0
경북,청송군,감경,남자,80-84세,30,0,4,7,13,3,0,0,0,0
경북,청송군,감경,남자,85세이상,59,1,2,19,34,3,0,0,0,0
경북,청송군,감경,여자,65세미만,2,0,0,1,0,0,1,0,0,0
경북,청송군,감경,여자,65-69세,10,0,1,1,7,1,0,0,0,0
경북,청송군,감경,여자,70-74세,27,0,1,6,16,2,0,0,0,0
경북,청송군,감경,여자,75-79세,45,0,0,9,25,4,0,1,0,0
경북,청송군,감경,여자,80-84세,123,5,3,20,77,9,0,1,1,0
경북,청송군,감경,여자,85세이상,219,2,14,57,128,11,2,0,1,0
경북,영양군,일반,남자,65세미만,1,0,0,0,1,0,0,0,0,0
경북,영양군,일반,남자,65-69세,7,0,1,2,2,0,0,1,1,0
경북,영양군,일반,남자,70-74세,9,0,1,0,1,0,0,0,1,0
경북,영양군,일반,남자,75-79세,36,3,2,6,10,1,0,4,3,0
경북,영양군,일반,남자,80-84세,37,0,1,10,11,0,1,5,6,1
경북,영양군,일반,남자,85세이상,28,0,2,7,13,0,0,3,0,0
경북,영양군,일반,여자,65세미만,3,0,0,1,0,0,0,0,0,0
경북,영양군,일반,여자,65-69세,15,0,1,0,2,1,0,1,1,3
경북,영양군,일반,여자,70-74세,34,0,0,2,8,1,0,6,7,0
경북,영양군,일반,여자,75-79세,59,0,3,12,13,1,0,5,7,3
경북,영양군,일반,여자,80-84세,88,0,3,13,38,6,0,11,5,0
경북,영양군,일반,여자,85세이상,78,0,5,29,28,7,0,2,0,0
경북,영양군,기초,남자,65세미만,5,0,0,1,2,0,0,1,1,0
경북,영양군,기초,남자,65-69세,7,0,0,3,2,0,0,1,1,0
경북,영양군,기초,남자,70-74세,5,0,1,0,3,0,0,0,0,0
경북,영양군,기초,남자,75-79세,5,0,1,0,2,0,0,0,0,0
경북,영양군,기초,남자,80-84세,7,2,0,0,3,1,0,0,0,0
경북,영양군,기초,남자,85세이상,6,0,1,1,3,0,1,0,0,0
경북,영양군,기초,여자,65세미만,1,0,1,0,0,0,0,0,0,0
경북,영양군,기초,여자,65-69세,6,0,0,1,3,0,0,0,1,0
경북,영양군,기초,여자,70-74세,12,0,0,1,2,0,0,1,4,2
경북,영양군,기초,여자,75-79세,17,0,0,4,6,2,0,2,2,1
경북,영양군,기초,여자,80-84세,20,0,0,6,10,3,0,0,1,0
경북,영양군,기초,여자,85세이상,47,1,3,17,20,0,0,1,0,0
경북,영양군,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
경북,영양군,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
